"Subject" "Activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodybodyaccjerkmagstd" "fbodybodyaccjerkmagmeanfreq" "fbodybodygyromagmean" "fbodybodygyromagstd" "fbodybodygyromagmeanfreq" "fbodybodygyrojerkmagmean" "fbodybodygyrojerkmagstd" "fbodybodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
22 "laying" 0.285526989861111 -0.0168201902625 -0.113827661527778 -0.766840730702778 -0.659129486444444 -0.748097299638889 0.512747864208333 0.0254357873569444 0.158460558977778 -0.979276648055556 -0.972033387638889 -0.958803349166667 0.0687608757513889 0.00775809102583333 0.00907278601963889 -0.767410906291667 -0.727980218938889 -0.848707559166667 -0.0470386972381944 -0.0673714946486111 0.0949855645430556 -0.788713185 -0.798553065694444 -0.773581061527778 -0.113184848958333 -0.0303861065097222 -0.068432294375 -0.807611776305556 -0.857721827638889 -0.835297930347222 -0.716166483069444 -0.744879013930556 -0.716166483069444 -0.744879013930556 -0.770304298027778 -0.755411336065833 -0.730006897194444 -0.769547054625 -0.839913825694444 -0.852372671666667 -0.774603108 -0.681169191522222 -0.783533949972222 -0.764372604769722 -0.669507711986111 -0.749596458583333 -0.243887012494444 -0.0549497327847222 0.0507692374777778 -0.781949904166667 -0.7466368835 -0.835363971666667 -0.773700217916667 -0.726178476652778 -0.860873453194444 -0.00541561430972222 -0.206824209384722 -0.115991041906944 -0.763850670509722 -0.808565596388889 -0.766725202333333 -0.798250479222222 -0.7951443125 -0.797481735416667 -0.148160833793056 -0.248793501509306 -0.0260664130972222 -0.739407242933333 -0.787802552236111 0.0244978192083333 -0.752914159798056 -0.760224383573611 0.2043950917875 -0.796995646236111 -0.792668402097222 -0.127674982902778 -0.852975662083333 -0.862358256111111 0.110022259041667 -0.0494446729540833 0.0574068421388889 0.0652892243888889 0.0488953127083333 -0.323635802013889 0.0544118899819444 -0.110397399975
23 "walking" 0.290141831525424 -0.016081875970678 -0.109184404559322 -0.672253106266102 -0.580159210720339 -0.67520819369661 0.557329962389831 0.0566305242542373 0.180788400067797 -0.973712988813559 -0.962396418474576 -0.952370346779661 0.0704417152898305 0.0210953379711864 -0.0126774687561017 -0.703460904457627 -0.654052453067797 -0.788879199661017 -0.0187996130932203 -0.0639058985084746 0.0626211098542373 -0.742641529830508 -0.734483237881356 -0.691816574157627 -0.0867022386845763 -0.036102588991339 -0.046498838859322 -0.759779421525424 -0.837465212576271 -0.78588197179661 -0.617884008659322 -0.673776154983051 -0.617884008659322 -0.673776154983051 -0.699410372169492 -0.686634340305085 -0.652795186610169 -0.690040906440678 -0.807157030186441 -0.82581835220339 -0.701490907932203 -0.604223826932203 -0.719955981474576 -0.66241860461017 -0.596273622491525 -0.679155588983051 -0.319727815050847 -0.0068111622838983 0.0182092754355932 -0.722678005101695 -0.672325137544068 -0.773684994864407 -0.710781029728814 -0.658532648989831 -0.802847892372881 -0.0613050696440678 -0.239507913371186 -0.102384195050847 -0.709210987237288 -0.768692412525424 -0.706477023745763 -0.75549391938983 -0.720855019644068 -0.716999684627119 -0.12624342217 -0.264553474489831 -0.0434156752254237 -0.675937396795254 -0.724207359220339 -0.0230725926677966 -0.689288777220339 -0.685278331627119 0.207239324542373 -0.743596300128814 -0.71116250440678 -0.116027514269492 -0.829624974745763 -0.833793592881356 0.140934072786441 -0.073274986579661 0.0149806202830508 -0.00640315220338983 -0.163481536966102 -0.390360725084746 0.0234578461864407 -0.12635609570339
23 "walking_upstairs" 0.290882724117647 -0.01459827466 -0.105934927823529 -0.666908120862745 -0.575090857196078 -0.653581242823529 0.472884757392157 0.0873078164117647 0.235737230531373 -0.975204794705882 -0.965339270784314 -0.945206963529412 0.0865192289215686 0.00254656011843137 -0.00838638350392157 -0.718552503764706 -0.685677466 -0.810192663921569 -0.0361595872568627 -0.0686802604350784 0.0778413597666667 -0.749365080837255 -0.742792785647059 -0.723541098196078 -0.11849058654902 -0.0214114854137255 -0.0388728148241176 -0.77319969745098 -0.849207122352941 -0.80877783 -0.60942048545098 -0.657277635 -0.60942048545098 -0.657277635 -0.72032061 -0.712645854260784 -0.667192018098039 -0.71032377454902 -0.81974627745098 -0.840540978431373 -0.705142580058824 -0.621630439631373 -0.720734243529412 -0.653997704666667 -0.579761498145098 -0.649057211372549 -0.358411543735294 -0.0519636337941176 0.00956758184313726 -0.737929342039216 -0.710950405098039 -0.795802990588235 -0.723958813254902 -0.679374203313725 -0.823234465490196 -0.0919383454117647 -0.243149606927451 -0.136450852562745 -0.721787318039216 -0.776144509823529 -0.72826153 -0.760737947333333 -0.729096636196078 -0.748130751843137 -0.127706205494118 -0.274440120647059 -0.0714526379019608 -0.67102631072549 -0.703684618235294 -0.0442146803137255 -0.716012356337255 -0.710517882963726 0.158476517084314 -0.755435732156863 -0.732280676058824 -0.0990329344352941 -0.84340679745098 -0.848548929607843 0.102967147492157 -0.0792138430137255 -0.00695142971176471 0.126118160960784 0.00494515710784314 -0.308824128686275 0.000412191580392153 -0.174320731882353
23 "walking_downstairs" 0.290639670740741 -0.0144993820351852 -0.111759874981481 -0.672494156685185 -0.552392687037037 -0.659811446777778 0.540288297777778 0.111753485927778 0.171998138140741 -0.976386924444444 -0.964122042037037 -0.945921410555556 0.109202008087037 -0.0282460734851852 -0.0187811827896296 -0.679897696740741 -0.646390439444444 -0.782782228225926 -0.0645229032388889 -0.0620717235687037 0.0717285156646296 -0.750214201111111 -0.719733268222222 -0.703148536777778 -0.069444261837037 -0.0378920793592593 -0.0641258365481481 -0.762502147037037 -0.787044137759259 -0.773082118333333 -0.60799129812963 -0.656799558018519 -0.60799129812963 -0.656799558018519 -0.683735596796296 -0.671932764962963 -0.647833629731482 -0.696615210777778 -0.774762423981481 -0.786656645314815 -0.680662392722222 -0.580719903414815 -0.706121313222222 -0.67099784112963 -0.567119722166667 -0.664221585025926 -0.198339005785185 -0.00392727827777777 0.0510822328222222 -0.698851331083333 -0.666706755407407 -0.767223584398148 -0.689290030592593 -0.648288761833333 -0.796764984555556 -0.0406479826037037 -0.212298628611111 -0.116639224555556 -0.716142800690741 -0.730730883407407 -0.690188251851852 -0.763265758518519 -0.71784800937037 -0.73624281612963 -0.108494897192593 -0.208066602659259 -0.0804186139444445 -0.644715157851852 -0.719114600925926 0.0391437017624074 -0.665183815555556 -0.683016215185185 0.138840760964815 -0.720455234425926 -0.7376132305 -0.0421946622759259 -0.787927223185185 -0.800170240855556 0.111227852203704 -0.100898859687037 0.000377891396296293 0.0842298596481482 -0.162674197909259 -0.364385830833333 -0.0263716716481481 -0.118867214422222
23 "sitting" 0.289036823529412 -0.0192138758191176 -0.111124202477941 -0.768571369176471 -0.670775360661765 -0.726531555691176 0.514765326764706 0.133391257963235 0.132213698764706 -0.975227501617647 -0.966002725588235 -0.943615477352941 0.0819996496029412 0.0260876909169118 -0.00870681979620588 -0.776941163682353 -0.742980357955882 -0.838474261911765 -0.0404952458205882 -0.0544975559794118 0.0935404995882353 -0.814101373838235 -0.774522690313235 -0.769802225617647 -0.0887408820294118 -0.0361956695794118 -0.0587829016617647 -0.832132198808823 -0.853991687941176 -0.834509107676471 -0.713677536470588 -0.743788082617647 -0.713677536470588 -0.743788082617647 -0.779019702647059 -0.7594251955 -0.731054835911765 -0.751511407641177 -0.847926561764706 -0.849740446176471 -0.769676133588235 -0.690923301264706 -0.767188736455882 -0.769526408897059 -0.682381002161765 -0.727787166375 -0.209339418957353 -0.0159447151470588 0.0261549412176471 -0.784450534554412 -0.757865823294118 -0.824791833529412 -0.789705770235294 -0.744981996564118 -0.851057273235294 0.00237188813235294 -0.15261578525 -0.122568396238824 -0.788007385573529 -0.794289515279412 -0.773905687735294 -0.823895143323529 -0.767129227482353 -0.790757885294118 -0.125352863001471 -0.186667944108824 -0.0501344398551471 -0.743572994380882 -0.785106851955882 -0.00904045513676471 -0.755367088661765 -0.766206966360294 0.153317103017647 -0.788941575955882 -0.772719783691176 -0.103197697204853 -0.850317243941176 -0.859870377058824 0.0657026523867647 -0.0526544678688235 -0.0509117321705882 0.07307685475 -0.00917602159852941 -0.318212324705882 -0.0397767760294118 -0.085171930675
23 "standing" 0.288636274558824 -0.0183027354243971 -0.120621343602941 -0.732285194426471 -0.623777076188235 -0.691597503602941 0.570275479558824 0.0722196200235294 0.167592608098529 -0.970082016029412 -0.959255927058824 -0.943503877941177 0.0497094282279412 0.002069585025 -0.0172057986191176 -0.743714343422059 -0.701278241323529 -0.823962838985294 -0.0281628850132353 -0.0918827712426471 0.111519875367647 -0.803179911911765 -0.734828383852941 -0.714751912235294 -0.107679606838235 -0.0424469911720588 -0.0642966003823529 -0.795561475294118 -0.834724164264706 -0.794988099970588 -0.670435106814706 -0.700849519882353 -0.670435106814706 -0.700849519882353 -0.74327067975 -0.729399615182353 -0.694333458220588 -0.727083516382353 -0.815715445014706 -0.8284746 -0.744748600794118 -0.647823630752941 -0.746689891911765 -0.728811201323529 -0.636209931826471 -0.688926593411765 -0.251960566088235 0.0222566422735294 -0.00622956082794118 -0.758228722691176 -0.714587471220588 -0.811279900029412 -0.751859667705882 -0.707908122044118 -0.835399105161765 -0.0391939880916765 -0.180578433339706 -0.158423179530882 -0.7573506775 -0.767498003088235 -0.710631577926471 -0.818602746176471 -0.720914858867647 -0.743757981485294 -0.111399205798529 -0.247798167198529 -0.0807077374647059 -0.701667966254412 -0.747699332779412 0.00811843429426471 -0.73093962275 -0.729241167720588 0.160908787741809 -0.758813319558823 -0.755374455941176 -0.111862436365588 -0.833848091029412 -0.834467517794118 0.0809202664314706 -0.0598895732057353 0.0437242797014706 0.0545078289117647 -0.0718993528691177 -0.388915024705882 0.0109399437205882 -0.110168717226471
23 "laying" 0.289799674166667 -0.0147353371291667 -0.112907309569444 -0.718092999236111 -0.61095804325 -0.706246347583333 0.584618631944444 0.0477608319986111 0.210454411448611 -0.975725974722222 -0.965446766944444 -0.947760561388889 0.05022264875 0.00171650647458333 -0.0257076202033333 -0.732949235079167 -0.689070656527778 -0.834995808780556 -0.0313395823305556 -0.0647795740568056 0.0695661169347222 -0.762030351027778 -0.739546301527778 -0.751722923694444 -0.0818818476666667 -0.0520446383208333 -0.05619495210875 -0.791342351180556 -0.845061021309722 -0.818457674305556 -0.6635739471375 -0.700565562331944 -0.6635739471375 -0.700565562331944 -0.736517051736111 -0.722018228458333 -0.685283004236111 -0.7241697354375 -0.823828227680556 -0.843398370972222 -0.72422272925 -0.637799376048611 -0.758409014027778 -0.716895567243056 -0.622226417666667 -0.704296433208333 -0.210073096730556 -0.0168437311944444 0.0292956766833333 -0.746141543444444 -0.711682694305556 -0.820794144444444 -0.743899137329167 -0.685592509763889 -0.848000187222222 0.00232358415301389 -0.209150561545833 -0.114583524780833 -0.725048504104167 -0.767659560638889 -0.7449406875 -0.775379991319444 -0.728943559819444 -0.777917489861111 -0.114779462555556 -0.213564741002778 -0.0138626638944444 -0.686291488666667 -0.756611189319444 0.0298591980727778 -0.713458478180556 -0.736432573590278 0.238727765744444 -0.759861534355556 -0.749997525513889 -0.0703113564138889 -0.842985853430556 -0.855152400694444 0.129440816916667 -0.0705512227944445 0.0460110844277778 0.0620269232486111 -0.0953023261944445 -0.404665803236111 0.0338963470555556 -0.150294670591667
24 "walking" 0.265877334310345 -0.0168722426758621 -0.105781838482759 -0.722711724896552 -0.636702484782759 -0.714020679758621 0.50890736 0.130950736810345 0.209044839063793 -0.975751972586207 -0.971415929827586 -0.953337052758621 0.0541565608965517 0.0335002129827586 0.0130192629075862 -0.732086924786207 -0.698102130303448 -0.827167574086207 -0.034030145212069 -0.0683183535948276 0.0606700874827586 -0.779239194655172 -0.7440953955 -0.742792642586207 -0.106266867701724 -0.0524705060224138 -0.0204133600982759 -0.785945371034483 -0.84517167212069 -0.812092630172414 -0.676058746396552 -0.706539954844828 -0.676058746396552 -0.706539954844828 -0.738350366948276 -0.724451126241379 -0.691334690637931 -0.724234286896552 -0.825079525517241 -0.830696753603448 -0.732254220572414 -0.654075125862069 -0.755809241551724 -0.720767074051724 -0.651346052758621 -0.7164140205 -0.232268197517241 0.0185327228931035 0.066143435137931 -0.748641071310345 -0.712368023586207 -0.812410422931034 -0.739448008965517 -0.703385669689655 -0.840505763137931 0.0040743635862069 -0.159933359425862 -0.0980451117672414 -0.739160555689655 -0.777661796913793 -0.731913553017241 -0.79309330137931 -0.729842896741379 -0.771715114655172 -0.0740887372593103 -0.179858583068966 -0.0496461801034483 -0.701793593827586 -0.755537834215517 0.0513105828931034 -0.721024220051724 -0.730993820517241 0.170985902151672 -0.755684948275862 -0.752758218448276 -0.0639764974658793 -0.834130529068966 -0.838943801724138 0.0794561775862069 0.0850149870344828 0.0257871124474138 0.194043359715 0.00759635647413794 -0.329179583965517 -0.0380255982965517 -0.148643529858621
24 "walking_upstairs" 0.266563871694915 -0.0271880051255932 -0.111159861305085 -0.753323652815254 -0.648638395966102 -0.722372366949153 0.584070618135593 0.0461958967118644 0.197727046966102 -0.971739051186441 -0.947885970169491 -0.949042338813559 0.0889841862711864 0.0117410055193051 -0.0220988301232203 -0.759879349067797 -0.720821174372881 -0.809179382728814 -0.0489881975745763 -0.0696381169898305 0.1070165687 -0.796638798644068 -0.780736170949153 -0.74321910040678 -0.102251710661017 -0.0439171472898305 -0.0711777724783051 -0.801497727423729 -0.831813882372881 -0.812679356271186 -0.69685107879661 -0.724994920305085 -0.69685107879661 -0.724994920305085 -0.751553067186441 -0.738753864250847 -0.713465636150847 -0.75745421559322 -0.820355132745763 -0.825567516101695 -0.758002948830508 -0.667229470313559 -0.752302191169491 -0.752494234949153 -0.662013055881356 -0.729022864745763 -0.212406157442373 -0.0403357125625424 0.0226322728949153 -0.771426612983051 -0.739337936891525 -0.801439679576271 -0.769712708213559 -0.720047618240678 -0.815958519486441 0.0235547417745763 -0.228846399967797 -0.126352515653051 -0.765984525847458 -0.789299386830508 -0.740926653830508 -0.808089559830508 -0.778410724033898 -0.768290265254237 -0.116786350932203 -0.197171011497119 -0.121990505450847 -0.717448834220339 -0.77309672189322 -0.0128909260101695 -0.739210164254237 -0.739600839661017 0.218888212018644 -0.781908966271186 -0.785753541711864 -0.0868295273508475 -0.83028255338983 -0.831441913898305 0.0636513095610169 0.0264584209762712 0.0315119588694915 0.163985027111864 0.0499824495542373 -0.406731249152542 0.0417732468983051 -0.148745985450847
24 "walking_downstairs" 0.266288755636364 -0.0174589761932727 -0.104018939727273 -0.702903897363636 -0.580047984510909 -0.663566248927273 0.508869796363636 0.0983536956545455 0.161696999343636 -0.971737962181818 -0.965248629636364 -0.950665337454546 0.143296761958364 -0.0181847707472727 -0.0704374310647273 -0.723926237672727 -0.671517030163636 -0.786602314727273 -0.00552328874727273 -0.0948752558545455 0.0609717639236364 -0.783686147090909 -0.722292393327273 -0.697446336727273 -0.0902331844218182 -0.0283708989545455 -0.0506358804836364 -0.7826177852 -0.814938398018182 -0.796401004363636 -0.635690046352727 -0.683411268654545 -0.635690046352727 -0.683411268654545 -0.711710404927273 -0.703263280854545 -0.676677931454545 -0.7089361264 -0.801886290763636 -0.815803723963636 -0.712701598127273 -0.617224323929091 -0.710444121269091 -0.700051908405455 -0.588750868961818 -0.667783246169091 -0.23098686 0.0116766197690909 0.0407348278727273 -0.734556068890909 -0.691591908096364 -0.769999840090909 -0.738026171181818 -0.672708508765455 -0.802088596545455 -0.000201735858181819 -0.170988265650909 -0.0937734372018182 -0.743439771163636 -0.746595660145455 -0.705070323836364 -0.798348868181818 -0.713890224109091 -0.723971702036364 -0.117540744927273 -0.188422276563636 -0.0619801654163636 -0.677733619914546 -0.736988647272727 0.0284856528207273 -0.698044591309091 -0.712307001763636 0.185035648452727 -0.742592199054545 -0.739940462 -0.0999175181581818 -0.8172564896 -0.827232381545455 0.107654565600182 0.0663389889927273 -0.132719795674545 -0.0587020491636364 -0.0794899787090909 -0.323370246 -0.0103289539090909 -0.109366138018182
24 "sitting" 0.264731904411765 -0.0218299296348529 -0.112846660661765 -0.735425754529412 -0.650927494994559 -0.744342674955882 0.470705857205882 0.210467734455882 0.179982628119118 -0.971727719117647 -0.952644583382353 -0.947619871617647 0.0797181236220588 -0.00123446852308824 -0.0187955420157353 -0.755372541411765 -0.724244414411765 -0.847082083382353 -0.0619194422397059 -0.0628352794695588 0.102770175302941 -0.795844602794118 -0.794085199326471 -0.746957436176471 -0.0864175891455882 -0.0442017923397059 -0.059210450775 -0.802915355367647 -0.865652324852941 -0.820620068645588 -0.689594728235294 -0.72980437025 -0.689594728235294 -0.72980437025 -0.761991910102941 -0.748771821352941 -0.713292479720588 -0.758718646764706 -0.841352008676471 -0.856064764852941 -0.749297047589706 -0.671311193738235 -0.782474870294118 -0.731069420441177 -0.663078541795588 -0.744671275911765 -0.249343735139706 -0.00575083580411765 0.0284890408794118 -0.769171657558824 -0.742494274911765 -0.836209231176471 -0.763233858014706 -0.723393207235294 -0.856638959117647 0.00118103126176471 -0.202432858214706 -0.100278411555882 -0.759005571970588 -0.812153290735294 -0.749330953529412 -0.808693225588235 -0.786789775602941 -0.770234273823529 -0.107275793986765 -0.196419558655882 -0.0875711651764706 -0.727717843911765 -0.773226908588235 -0.00324579405367647 -0.743994516735294 -0.756964747632353 0.141120784588235 -0.790584067941177 -0.781031953088235 -0.133879011004412 -0.859218488823529 -0.862247971617647 0.0814331804691176 0.0595686485882353 -0.0461625263667647 0.152748414338235 -0.0551046441147059 -0.293472978529412 -0.103877930176471 -0.121682173466176
24 "standing" 0.264277736666667 -0.0150695948223188 -0.107006701231884 -0.647980366318841 -0.531781030506522 -0.596348953814493 0.458883670869565 0.115969003856522 0.136296557157971 -0.96921181057971 -0.957545727101449 -0.941426219130435 0.0735198457571015 0.0163505181630435 0.00317494321608696 -0.671476015369565 -0.618439564942029 -0.770053626166667 -0.025169227167942 -0.0858731320521739 0.0789489976666667 -0.723371607811594 -0.656628015086957 -0.679624589971014 -0.111827639595652 -0.0728385110449275 -0.0584685113995652 -0.763582743478261 -0.786258083333333 -0.776373340869565 -0.574624480865217 -0.632906030913043 -0.574624480865217 -0.632906030913043 -0.67042404957971 -0.644164062927536 -0.605942237405797 -0.659875583492754 -0.776531203188406 -0.784176950434783 -0.670057096713043 -0.559799659057971 -0.670237505069565 -0.640912998318841 -0.548273125246377 -0.592046401957971 -0.295745763913043 0.0330036096797101 0.030871590942029 -0.690514252181159 -0.63722667026087 -0.756220870449275 -0.682079859724638 -0.624948542428985 -0.783006082913044 -0.0725867533304348 -0.218346358323188 -0.144190608028986 -0.683353124405797 -0.701680096376812 -0.680565299884058 -0.737982430173913 -0.637186474637681 -0.710456143101449 -0.115360518776812 -0.180284708802899 -0.092011596482029 -0.63088788284058 -0.692231560334783 0.0688655154666667 -0.641943671352174 -0.650354681434783 0.164450857197536 -0.698970799608696 -0.695294118797101 -0.038728164942029 -0.790780193913043 -0.792562513333333 0.0876456432449275 0.0874699083723188 -0.0390929559014493 0.0110383002743478 0.0594052653768116 -0.279565237101449 -0.0377242656086957 -0.0910385187594203
24 "laying" 0.265357086388889 -0.0161677891277778 -0.0995218074444444 -0.675557239194444 -0.603402354641667 -0.678386839706944 0.395943154152778 0.178257336527778 0.262367718243056 -0.966106226111111 -0.964816000138889 -0.951948032361111 0.0854553129583333 0.0362930749969444 0.00901482537166667 -0.690381590856389 -0.667153016530556 -0.791540352222222 -0.0233197915333333 -0.070166296275 0.0799720708194444 -0.767339530958333 -0.724078150291667 -0.723087288013889 -0.117589942647222 -0.0333802182609722 -0.0546496311680556 -0.771758277277778 -0.814802306319445 -0.787032357152778 -0.633589322333333 -0.657253658805556 -0.633589322333333 -0.657253658805556 -0.702282641666667 -0.67562648425 -0.665559918347222 -0.707324922041667 -0.798512970277778 -0.806902915513889 -0.677414928 -0.6191282426875 -0.717760114861111 -0.676095626541667 -0.621102445013889 -0.684123009116667 -0.273302841916667 0.00599293050833333 0.0900507074027778 -0.70497646425 -0.687252307308333 -0.774225024083333 -0.703328797513889 -0.667924525805556 -0.807618149305556 -0.0857741165680556 -0.226802375697222 -0.0955977350638889 -0.722081893291667 -0.744114753583333 -0.703830460277778 -0.783276361527778 -0.71783263445 -0.756479628625 -0.0994380128166667 -0.214763393830556 -0.0291536606305556 -0.646423001986111 -0.71782145875 0.0371110847930556 -0.674783938998611 -0.679002286481944 0.162671773472222 -0.73677496875 -0.741212885694444 -0.0576931860186111 -0.806606679555556 -0.821102444027778 0.0961547554152778 0.0476616706347222 -0.0728556721888889 -0.0245811604444444 0.0942472695097222 -0.222041949305556 -0.0696790935555556 -0.196865135434722
25 "walking" 0.297796163108108 -0.0173267983959459 -0.114498851289189 -0.485445791335135 -0.328414833544595 -0.475498188704054 0.661827683918919 -0.0493090118108108 0.0713041771243243 -0.96902011027027 -0.952340923648649 -0.940282726216216 0.0925960369932432 -0.0130767984932432 -0.0440894073581081 -0.507911957486486 -0.447694215283784 -0.654911066175676 -0.0658626895451351 -0.0509930493554054 0.0473661845351351 -0.60649111127027 -0.543661131297297 -0.524271191040541 -0.0949705487432432 -0.0426216400910811 -0.0765670516481081 -0.603509118878378 -0.666915615202703 -0.645641523851351 -0.398042221835946 -0.470677733537838 -0.398042221835946 -0.470677733537838 -0.506276754498649 -0.486099732859459 -0.443875847328378 -0.497877007258108 -0.645527245567568 -0.663779248378378 -0.505476043040541 -0.369092279516216 -0.537442051905405 -0.479280466621622 -0.351725849128378 -0.485664171885135 -0.301382168702703 -0.0504307572648649 0.00592121203783784 -0.535483107648649 -0.483343041932432 -0.633269033283784 -0.523787416674324 -0.446566456694595 -0.675256744864865 -0.160419817456757 -0.299344233035135 -0.207873168067568 -0.530300713 -0.571466410891892 -0.50925460292027 -0.632882594189189 -0.534337569094595 -0.575254839283784 -0.0828800748621622 -0.180298609486486 -0.105973243577027 -0.452055513272973 -0.566041401283784 -0.00784654442027027 -0.480551945891892 -0.498305553809459 0.126312054406757 -0.553659317097297 -0.5518902055 -0.0478106225880135 -0.671320644202703 -0.679200663918919 0.0975512202391892 -0.125184827871081 -0.0216676058959459 0.122209625378378 -0.00758597309459459 -0.474013118243243 0.104744832418919 -0.0440170942486486
25 "walking_upstairs" 0.299053612461538 -0.0177873371007692 -0.103687644230769 -0.526023195969231 -0.367077399315385 -0.523151882516923 0.594126088415385 0.0102849014 0.129086961265846 -0.966194191692308 -0.956491505538462 -0.940511395692308 0.0391331031584615 -0.0369234740664615 -0.0232771338764615 -0.530660954395385 -0.452935867613538 -0.689335977769231 -0.0127962103365231 -0.0738819748549231 0.113073700986154 -0.654333316153846 -0.604843343950769 -0.584304894153846 -0.106061557086154 -0.0691744324661538 -0.0559258596292308 -0.613551721769231 -0.696860872015385 -0.622457734969231 -0.448576243184615 -0.502601135853846 -0.448576243184615 -0.502601135853846 -0.536734837030769 -0.490460141230769 -0.517716890941538 -0.593265236476923 -0.6666059728 -0.670566957847692 -0.539096682887692 -0.398019634752308 -0.588569670061538 -0.522691026646154 -0.39197069046 -0.5270154082 -0.285116694692308 0.0221986211369231 0.0287967330230769 -0.558620581756923 -0.492923876652923 -0.670957829723077 -0.544050376676923 -0.446390241070923 -0.706286173230769 -0.133297484103077 -0.27190349146 -0.148330689046154 -0.583257403538462 -0.620717259336923 -0.554957323249231 -0.678324818 -0.600648080892308 -0.633980038923077 -0.0932598008261538 -0.118955470267692 0.00486385641538462 -0.486658803707692 -0.591365268153846 0.0317992944369231 -0.490888982398462 -0.494349547280923 0.118662435527692 -0.617251093261538 -0.649559151907692 0.0259510948461538 -0.684863395507692 -0.676332701661538 0.0733664681169231 -0.148990098890769 0.0662900734061539 0.0312005995538462 0.0443818627323077 -0.428315058615385 0.0608323193846154 -0.0872116819948
25 "walking_downstairs" 0.298446762068966 -0.0164175555510345 -0.113008332724138 -0.497115070529483 -0.379645080510345 -0.501676045591379 0.589593400344828 -0.0188682902758621 0.0877402868568966 -0.967287289310345 -0.95644913137931 -0.938571506551724 0.0636076140344828 -0.00165523077413793 -0.00071074479586207 -0.559275771862069 -0.507729151167241 -0.713714182913793 -0.0357450971396552 -0.0742642745586207 0.0916658368551724 -0.638585541586207 -0.590953219568966 -0.561401339327586 -0.0936857674896552 -0.0284792611637931 -0.0474959469137931 -0.668748250603448 -0.743571481344828 -0.694161293706897 -0.426837659655172 -0.4913807375 -0.426837659655172 -0.4913807375 -0.566367094224138 -0.548693832758621 -0.485091831465517 -0.588547969018966 -0.711713266517241 -0.73654258917069 -0.542033197189655 -0.424842328055172 -0.590222263103448 -0.481922048344828 -0.396927897322414 -0.498913006160345 -0.332186655060345 -0.0347381947206897 -0.034467689062069 -0.586921548241379 -0.535094556053448 -0.691761800327586 -0.570947858241379 -0.51272576522069 -0.734327941741379 -0.155558297718966 -0.272756987034483 -0.221993379918966 -0.581901574431035 -0.641822618965517 -0.579386065913793 -0.658554280728621 -0.570543013810345 -0.598619071672414 -0.145527233336207 -0.263809359872586 -0.111109589351724 -0.487962936363793 -0.574140368862069 -0.0148611474551724 -0.546387638775862 -0.556864554637931 0.14061628387069 -0.639688493293103 -0.630218987758621 -0.0662174946160345 -0.740627970913793 -0.751308588706897 0.0743159702155172 -0.167648996713793 0.0894497490172414 0.0756319421551724 0.0378857499413793 -0.405264489137931 0.0835399901896552 -0.0615396820701724
